date,close,high,low,open,volume
2026-04-03 09:00:00,397500.0,398000.0,395000.0,395000.0,0
2026-04-03 09:05:00,398750.0,400500.0,397000.0,397500.0,3210
2026-04-03 09:10:00,399500.0,400000.0,398000.0,398500.0,1884
2026-04-03 09:15:00,398250.0,400000.0,397000.0,399500.0,1852
2026-04-03 09:20:00,396250.0,398500.0,396250.0,398250.0,1346
2026-04-03 09:25:00,396000.0,397500.0,394500.0,396250.0,2222
2026-04-03 09:30:00,395500.0,397500.0,395500.0,396000.0,2335
2026-04-03 09:35:00,394000.0,395500.0,392000.0,395250.0,3103
2026-04-03 09:40:00,394500.0,395000.0,393000.0,394000.0,1378
2026-04-03 09:45:00,393500.0,394500.0,392000.0,394500.0,1427
2026-04-03 09:50:00,392000.0,394000.0,392000.0,393500.0,2194
2026-04-03 09:55:00,392500.0,393500.0,391000.0,392500.0,1813
2026-04-03 10:00:00,390500.0,392500.0,390000.0,392500.0,2642
2026-04-03 10:05:00,390000.0,391000.0,389500.0,390500.0,1685
2026-04-03 10:10:00,389000.0,391000.0,388500.0,390000.0,2919
2026-04-03 10:15:00,389000.0,389750.0,387500.0,389000.0,1927
2026-04-03 10:20:00,388500.0,389500.0,388000.0,389000.0,1598
2026-04-03 10:25:00,389500.0,390000.0,388500.0,388500.0,1377
2026-04-03 10:30:00,389500.0,391000.0,388500.0,389500.0,1704
2026-04-03 10:35:00,390000.0,390000.0,389000.0,389500.0,1111
2026-04-03 10:40:00,389500.0,391000.0,389000.0,390000.0,1232
2026-04-03 10:45:00,388000.0,389500.0,388000.0,389500.0,2083
2026-04-03 10:50:00,386500.0,389000.0,386000.0,388000.0,4566
2026-04-03 10:55:00,388500.0,389000.0,386500.0,386500.0,3969
2026-04-03 11:00:00,388500.0,389000.0,388000.0,388500.0,1343
2026-04-03 11:05:00,387000.0,389000.0,387000.0,389000.0,1366
2026-04-03 11:10:00,386500.0,388000.0,386500.0,387500.0,1353
2026-04-03 11:15:00,387500.0,388500.0,386500.0,386500.0,1758
2026-04-03 11:20:00,387000.0,388000.0,386500.0,387500.0,1005
2026-04-03 11:25:00,386500.0,387000.0,386500.0,386500.0,892
2026-04-03 11:30:00,385000.0,386500.0,385000.0,386500.0,2879
2026-04-03 11:35:00,385500.0,386500.0,385000.0,385000.0,2461
2026-04-03 11:40:00,385500.0,386500.0,385500.0,386000.0,987
2026-04-03 11:45:00,385000.0,386750.0,385000.0,385500.0,1540
2026-04-03 11:50:00,386500.0,387500.0,385500.0,386000.0,1012
2026-04-03 11:55:00,386000.0,388000.0,386000.0,386500.0,954
2026-04-03 12:00:00,386500.0,388500.0,386000.0,386500.0,1315
2026-04-03 12:05:00,386500.0,387750.0,386500.0,386500.0,1065
2026-04-03 12:10:00,387500.0,388000.0,386500.0,387000.0,846
2026-04-03 12:15:00,388500.0,389000.0,387000.0,387000.0,941
2026-04-03 12:20:00,387500.0,389000.0,387500.0,388000.0,800
2026-04-03 12:25:00,388000.0,388000.0,387500.0,388000.0,665
2026-04-03 12:30:00,387500.0,389000.0,387500.0,387500.0,838
2026-04-03 12:35:00,387000.0,388500.0,387000.0,387750.0,746
2026-04-03 12:40:00,387250.0,387500.0,386500.0,387000.0,890
2026-04-03 12:45:00,387000.0,388000.0,386500.0,387250.0,745
2026-04-03 12:50:00,387000.0,388000.0,386500.0,387000.0,807
2026-04-03 12:55:00,388000.0,388750.0,387000.0,387000.0,1147
2026-04-03 13:00:00,388000.0,389000.0,387500.0,387500.0,1159
2026-04-03 13:05:00,387500.0,388500.0,387500.0,388000.0,1532
2026-04-03 13:10:00,387000.0,388500.0,387000.0,387500.0,1045
2026-04-03 13:15:00,389500.0,390500.0,387000.0,387500.0,2245
2026-04-03 13:20:00,390000.0,391000.0,389500.0,389500.0,3609
2026-04-03 13:25:00,391000.0,391500.0,390000.0,390000.0,2131
2026-04-03 13:30:00,391500.0,392000.0,390500.0,390500.0,2147
2026-04-03 13:35:00,392000.0,393000.0,391000.0,391000.0,2065
2026-04-03 13:40:00,392000.0,393000.0,391500.0,392000.0,2459
2026-04-03 13:45:00,392000.0,392500.0,392000.0,392000.0,1000
2026-04-03 13:50:00,392500.0,392500.0,392000.0,392000.0,1306
2026-04-03 13:55:00,392500.0,394000.0,392000.0,392500.0,2654
2026-04-03 14:00:00,392500.0,393500.0,392000.0,392500.0,1723
2026-04-03 14:05:00,392500.0,393500.0,392000.0,392500.0,1822
2026-04-03 14:10:00,391000.0,392500.0,391000.0,392500.0,6043
2026-04-03 14:15:00,389500.0,391500.0,389500.0,391000.0,2789
2026-04-03 14:20:00,389000.0,390500.0,389000.0,390000.0,2448
2026-04-03 14:25:00,390000.0,390500.0,388500.0,389000.0,2961
2026-04-03 14:30:00,389500.0,390500.0,389000.0,390000.0,2430
2026-04-03 14:35:00,390000.0,390500.0,389000.0,389500.0,1893
2026-04-03 14:40:00,389000.0,390000.0,388500.0,390000.0,2664
2026-04-03 14:45:00,390500.0,391000.0,388500.0,389500.0,2454
2026-04-03 14:50:00,390500.0,391000.0,389500.0,390000.0,2379
2026-04-03 14:55:00,391500.0,392000.0,390000.0,390500.0,2919
2026-04-06 09:00:00,394000.0,394000.0,388500.0,388500.0,0
2026-04-06 09:05:00,393000.0,395500.0,392500.0,394000.0,2628
2026-04-06 09:10:00,391500.0,394250.0,391000.0,393500.0,1918
2026-04-06 09:15:00,390000.0,391500.0,388500.0,391500.0,2458
2026-04-06 09:20:00,389250.0,390000.0,388000.0,390000.0,2151
2026-04-06 09:25:00,387000.0,389250.0,387000.0,389250.0,3377
2026-04-06 09:30:00,387000.0,388000.0,386500.0,387000.0,2197
2026-04-06 09:35:00,386500.0,387250.0,386000.0,387250.0,2180
2026-04-06 09:40:00,388000.0,389500.0,386500.0,386500.0,2522
2026-04-06 09:45:00,387750.0,388250.0,387500.0,388000.0,1570
2026-04-06 09:50:00,387500.0,388000.0,387000.0,387500.0,2155
2026-04-06 09:55:00,386500.0,387500.0,386500.0,387500.0,1665
2026-04-06 10:00:00,387750.0,388500.0,386500.0,386500.0,3092
2026-04-06 10:05:00,387000.0,388500.0,387000.0,387500.0,1459
2026-04-06 10:10:00,387000.0,387500.0,387000.0,387000.0,954
2026-04-06 10:15:00,387000.0,388500.0,387000.0,387000.0,2121
2026-04-06 10:20:00,387000.0,387500.0,386500.0,387000.0,1791
2026-04-06 10:25:00,387500.0,388000.0,387000.0,387000.0,1682
2026-04-06 10:30:00,386500.0,388500.0,386500.0,387500.0,1773
2026-04-06 10:35:00,386500.0,387000.0,386000.0,386500.0,2193
2026-04-06 10:40:00,386500.0,386750.0,386000.0,386500.0,3517
2026-04-06 10:45:00,385000.0,386500.0,385000.0,386000.0,3685
