date,close,high,low,open,volume
2026-04-03 09:00:00,871000.0,872000.0,862000.0,867000.0,0
2026-04-03 09:05:00,876000.0,881000.0,870000.0,870500.0,205185
2026-04-03 09:10:00,885000.0,885000.0,875000.0,877000.0,140799
2026-04-03 09:15:00,878000.0,885000.0,876000.0,885000.0,83294
2026-04-03 09:20:00,872000.0,878000.0,871000.0,877000.0,65122
2026-04-03 09:25:00,880000.0,881000.0,872000.0,873000.0,46680
2026-04-03 09:30:00,871000.0,880000.0,870000.0,880000.0,48997
2026-04-03 09:35:00,869000.0,873000.0,867000.0,871000.0,51680
2026-04-03 09:40:00,876000.0,877000.0,867000.0,870000.0,48260
2026-04-03 09:45:00,876000.0,877000.0,874000.0,875000.0,23849
2026-04-03 09:50:00,878500.0,881000.0,876000.0,877000.0,50055
2026-04-03 09:55:00,883000.0,884000.0,877000.0,878500.0,48391
2026-04-03 10:00:00,882500.0,884000.0,879000.0,883000.0,43575
2026-04-03 10:05:00,883500.0,884000.0,880000.0,882500.0,22856
2026-04-03 10:10:00,884000.0,884000.0,880000.0,883500.0,27148
2026-04-03 10:15:00,884000.0,885000.0,882000.0,883000.0,34371
2026-04-03 10:20:00,883000.0,884000.0,881000.0,884000.0,19679
2026-04-03 10:25:00,883500.0,884000.0,881000.0,882500.0,22948
2026-04-03 10:30:00,879000.0,884000.0,877000.0,884000.0,47175
2026-04-03 10:35:00,880000.0,881000.0,877000.0,879000.0,27568
2026-04-03 10:40:00,879000.0,881000.0,877000.0,879000.0,19532
2026-04-03 10:45:00,875000.0,879500.0,875000.0,879000.0,37869
2026-04-03 10:50:00,874000.0,879000.0,872000.0,876000.0,28933
2026-04-03 10:55:00,871000.0,876000.0,870000.0,875000.0,43675
2026-04-03 11:00:00,874000.0,874000.0,867000.0,871000.0,37621
2026-04-03 11:05:00,873000.0,874000.0,869000.0,873000.0,34447
2026-04-03 11:10:00,871000.0,875000.0,869000.0,872000.0,24801
2026-04-03 11:15:00,873000.0,874000.0,869000.0,871000.0,26545
2026-04-03 11:20:00,871000.0,874000.0,869000.0,872000.0,17827
2026-04-03 11:25:00,869500.0,871000.0,869000.0,870000.0,16995
2026-04-03 11:30:00,863000.0,869500.0,861000.0,869000.0,61659
2026-04-03 11:35:00,863000.0,866000.0,862000.0,864000.0,42758
2026-04-03 11:40:00,862000.0,866000.0,861500.0,863000.0,20850
2026-04-03 11:45:00,865000.0,866000.0,860000.0,863000.0,21480
2026-04-03 11:50:00,868000.0,870000.0,865000.0,865000.0,16944
2026-04-03 11:55:00,867000.0,870000.0,866000.0,868000.0,15873
2026-04-03 12:00:00,867000.0,869000.0,866000.0,867000.0,18390
2026-04-03 12:05:00,868000.0,869000.0,866000.0,867000.0,9338
2026-04-03 12:10:00,868000.0,870000.0,866000.0,868000.0,15154
2026-04-03 12:15:00,870000.0,871000.0,867000.0,869000.0,20401
2026-04-03 12:20:00,872000.0,874000.0,869000.0,869000.0,21392
2026-04-03 12:25:00,870000.0,872000.0,868000.0,872000.0,16595
2026-04-03 12:30:00,873000.0,874000.0,869000.0,870000.0,11651
2026-04-03 12:35:00,873000.0,875000.0,872000.0,873000.0,15221
2026-04-03 12:40:00,873000.0,874000.0,871000.0,873000.0,10590
2026-04-03 12:45:00,873000.0,875000.0,873000.0,873000.0,16037
2026-04-03 12:50:00,876000.0,878000.0,873000.0,874000.0,32346
2026-04-03 12:55:00,879000.0,879000.0,875000.0,877000.0,14066
2026-04-03 13:00:00,878000.0,879000.0,878000.0,878000.0,13354
2026-04-03 13:05:00,880000.0,882000.0,878000.0,879000.0,31368
2026-04-03 13:10:00,878000.0,882000.0,877000.0,881000.0,29099
2026-04-03 13:15:00,879000.0,881000.0,878000.0,878500.0,17446
2026-04-03 13:20:00,877500.0,882000.0,877000.0,879000.0,31766
2026-04-03 13:25:00,874000.0,879000.0,874000.0,877500.0,33076
2026-04-03 13:30:00,877000.0,878000.0,874000.0,875000.0,20257
2026-04-03 13:35:00,875500.0,879000.0,875000.0,877000.0,22551
2026-04-03 13:40:00,874000.0,878000.0,874000.0,875000.0,21656
2026-04-03 13:45:00,880000.0,880000.0,874000.0,874000.0,20413
2026-04-03 13:50:00,882000.0,882000.0,879000.0,880000.0,31267
2026-04-03 13:55:00,882000.0,882000.0,881000.0,882000.0,9900
2026-04-03 14:00:00,883000.0,883000.0,881000.0,882000.0,17865
2026-04-03 14:05:00,884000.0,886000.0,882000.0,883000.0,77939
2026-04-03 14:10:00,882000.0,885000.0,880500.0,884000.0,35633
2026-04-03 14:15:00,877000.0,883000.0,877000.0,883000.0,24602
2026-04-03 14:20:00,879000.0,882000.0,877000.0,877000.0,31056
2026-04-03 14:25:00,881000.0,883000.0,878000.0,879000.0,25237
2026-04-03 14:30:00,879000.0,883000.0,879000.0,882000.0,23335
2026-04-03 14:35:00,882000.0,883000.0,879000.0,879000.0,21382
2026-04-03 14:40:00,880000.0,883000.0,880000.0,882000.0,19874
2026-04-03 14:45:00,883000.0,883000.0,879000.0,880500.0,32987
2026-04-03 14:50:00,883500.0,884000.0,882000.0,883000.0,21868
